District,Route,County,Postmile,Description,Back_Peak_Hour,Back_Peak_Month,Back_AADT,Ahead_Peak_Hour,Ahead_Peak_Month,Ahead_AADT
2,36 ,TEH,L41.29,"RED BLUFF, OAK STREET",1500,14100,13800,2250,23000,22600
2,36 ,TEH,41.4,"RED BLUFF, SACRAMENTO RIVER BRIDGE",2250,23000,22600,2250,23000,22600
2,36 ,TEH,41.67,"RED BLUFF, GILMORE ROAD",2250,23000,22600,2350,24700,24000
2,36 ,TEH,41.847,"RED BLUFF, JCT. RTE. 5",2350,24900,24000,1950,21800,21100
2,36 ,TEH,42.79,"RED BLUFF, CHESTNUT AVENUE",1950,21800,21100,1700,18600,16700
2,36 ,TEH,43.28,HOY ROAD,1700,18600,16700,1250,14000,13000
2,36 ,TEH,44.004,JCT. RTE. 99 SOUTH,1250,14000,13000,330,2900,2150
2,36 ,TEH,55.26,MANTON ROAD,240,2600,2050,240,1950,1400
2,36 ,TEH,58.18,PAYNES CREEK,240,1950,1350,190,1800,1250
2,36 ,TEH,83.142,"MINERAL, JCT. RTE. 172 SOUTHEAST",230,1850,1150,240,1500,1100
2,36 ,TEH,87.681,JCT. RTE. 89 NORTH,240,1500,1100,250,1500,1100
2,36 ,TEH,91.253,"MORGAN SPRINGS, JCT. RTE. 172 SOUTHWEST",250,1500,1100,240,1350,1050
2,36 ,TEH,99.935,JCT. RTE. 32 SOUTHWEST,250,1550,1150,430,3750,2250
2,36 ,TEH,104.002,TEHAMA/PLUMAS COUNTY LINE,440,3900,2350,0,0,0
2,36 ,PLU,0,TEHAMA/PLUMAS COUNTY LINE,,,,440,3900,2350
2,36 ,PLU,6.287,JCT. RTE. 89,440,3900,2350,570,5200,3500
2,36 ,PLU,8.08,FARRAR DRIVE,570,6000,3600,570,6400,3600
2,36 ,PLU,8.84,FEATHER RIVER BRIDGE,810,7900,5900,810,7900,5900
2,36 ,PLU,9.18,"CHESTER, MELISSA AVENUE",660,7200,5100,740,6900,5000
2,36 ,PLU,R13.93,BIG SPRINGS ROAD,680,6700,5000,310,3200,2300
2,36 ,PLU,18.421,PLUMAS/LASSEN COUNTY LINE,310,3050,2300,0,0,0
2,36 ,LAS,0,PLUMAS/LASSEN COUNTY LINE,,,,310,3050,2300
2,36 ,LAS,0.76,JCT. RTE. 147 SOUTH,310,2850,2300,210,2950,2200
2,36 ,LAS,3.1,"WESTWOOD, DELLWOOD ST",210,2950,2200,280,3700,2650
2,36 ,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",350,4200,2750,360,3700,2850
2,36 ,LAS,R19.196,JCT. RTE. 44 NORTHWEST,350,3700,2900,550,5500,4200
2,36 ,LAS,22.06,EAGLE LAKE ROAD,570,5800,4450,800,7500,6000
2,36 ,LAS,24.46,"SUSANVILLE, COTTAGE STREET",830,7600,6000,1700,14800,13500
2,36 ,LAS,25.05,"SUSANVILLE, PACIFIC STREET",1700,14800,13500,1650,17400,16000
2,36 ,LAS,25.356,"SUSANVILLE, JCT. RTE. 139 NORTH",1650,17400,16000,2100,22600,20400
2,36 ,LAS,25.94,RIVERSIDE DRIVE,2100,22600,20400,1950,21200,20400
2,36 ,LAS,R26.22,"SUSANVILLE, JOHNSTONVILLE ROAD",1950,21200,20400,1150,11700,10500
2,36 ,LAS,R29.394,SOUTH JCT. RTE. 395,1150,11700,10500,0,0,0
4,37 ,MRN,R11.2,"NOVATO, JCT. RTE. 101",,,,3500,39500,37000
4,37 ,MRN,13.773,ATHERTON AVENUE,3400,38500,36000,3350,40000,37500
4,37 ,MRN,14.473,PETALUMA CREEK,3350,40000,37500,3350,40000,37500
4,37 ,MRN,14.617,MARIN/SONOMA COUNTY LINE,3350,40000,37500,0,0,0
4,37 ,SON,0,MARIN/SONOMA COUNTY LINE,,,,3350,40000,37500
4,37 ,SON,2.06,LAKEVILLE ROAD,3450,41000,38500,4350,52000,48500
4,37 ,SON,3.9,JCT. RTE. 121 NORTH,4350,52000,48500,2650,39500,35500
4,37 ,SON,R6.245,SONOMA/SOLANO COUNTY LINE,3650,39500,35500,0,0,0
4,37 ,SOL,R0,SONOMA/SOLANO COUNTY LINE,,,,3650,39500,35500
4,37 ,SOL,R7.213,WALNUT AVENUE,2650,39500,35500,2650,39500,35500
4,37 ,SOL,10.94,"VALLEJO, FAIRGROUNDS DRIVE",4000,59000,54000,6400,95000,86000
4,37 ,SOL,R11.73,JCT. RTE. 80,6400,95000,86000,0,0,0
8,38 ,SBD,0,"REDLANDS, JCT. RTE. 10",,,,2500,26500,25000
8,38 ,SBD,0.071,"REDLANDS, COLTON AVENUE",2500,26500,25000,1550,16800,15700
8,38 ,SBD,0.571,ORANGE STREET/LUGONIA AVENUE,1550,16800,15700,1900,19900,18600
8,38 ,SBD,3.071,"REDLANDS, WABASH AVENUE",2000,21400,20000,1750,17100,16000
8,38 ,SBD,4.07,"MENTONE, CRAFTON AVENUE",1450,13900,13000,1500,14600,13000
8,38 ,SBD,8.53,BRYANT STREET,1500,14600,13000,1050,6600,5600
8,38 ,SBD,R9.72,SAN BERNARDINO NATIONAL FOREST BOUNDARY,1050,6600,5600,1050,6600,5600
8,38 ,SBD,14.99,VALLEY OF THE FALLS DRIVE,1050,6600,5600,780,4900,4200
8,38 ,SBD,25.38,TWO LAKES ROAD (TO JENKS LAKE),590,3750,3200,500,3150,2700
8,38 ,SBD,30.861,SOUTH FORK SANTA ANA RIVER BRIDGE,440,2800,2400,430,3000,2400
8,38 ,SBD,48.16,"BIG BEAR CITY, BIG BEAR BOULEVARD",1200,8800,8500,1500,13200,12600
8,38 ,SBD,49.53,JCT. RTE. 18,1500,16800,16000,720,5100,4000
8,38 ,SBD,51.9,STANFIELD CUTOFF,990,7000,5500,540,3800,3000
8,38 ,SBD,R54.047,HOLCOMB VALLEY ROAD,540,3800,3000,390,2050,1600
8,38 ,SBD,59.396,"BIG BEAR DAM, JCT. RTE. 18",390,2050,1600,0,0,0
12,39 ,ORA,0,"HUNTINGTON BEACH, JCT. RTE. 1",,,,3200,32500,27000
12,39 ,ORA,1.63,"HUNTINGTON BEACH, ADAMS AVENUE",4150,41000,35000,4950,53000,45000
12,39 ,ORA,3.12,"HUNTINGTON BEACH, MAIN STREET/ELLIS AVENUE",7000,75000,64000,6800,78000,68000
12,39 ,ORA,3.611,"HUNTINGTON BEACH, TALBERT AVENUE",6800,78000,68000,7100,82000,73000
12,39 ,ORA,4.131,"HUNTINGTON BEACH, SLATER AVENUE",7100,82000,73000,7100,82000,73000
12,39 ,ORA,4.631,"HUNTINGTON BEACH, WARNER AVENUE",5800,82000,73000,6000,79000,75000
12,39 ,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405, SAN DIEGO FREEWAY",6000,79000,75000,6400,85000,80000
12,39 ,ORA,6.63,"WESTMINSTER, BOLSA AVENUE",6400,85000,80000,4950,67000,62000
12,39 ,ORA,7.634,"WESTMINSTER, WESTMINSTER AVENUE",4950,67000,62000,6000,82000,75000
12,39 ,ORA,8.478,"WESTMINSTER, JCT. RTE. 22, GARDEN GROVE FREEWAY",5600,77000,70000,5400,75000,67000
12,39 ,ORA,9.171,"STANTON, LAMPSON AVENUE",5400,75000,67000,5900,81000,74000
12,39 ,ORA,9.671,"STANTON, CHAPMAN AVENUE",5900,81000,74000,5500,76000,69000
12,39 ,ORA,10.66,"STANTON, KATELLA AVENUE",5500,76000,69000,4900,67000,61000
12,39 ,ORA,11.181,"STANTON, CERRITOS AVENUE",4900,67000,61000,4900,66000,61000
12,39 ,ORA,11.681,BALL ROAD,4900,66000,61000,4800,65000,60000
12,39 ,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",4800,65000,60000,5500,67000,62000
12,39 ,ORA,13.757,"BUENA PARK, LA PALMA AVENUE",5500,67000,62000,5400,65000,60000
12,39 ,ORA,14.378,"BUENA PARK, JCT. RTE. 91, ARTESIA FREEWAY",5400,65000,60000,4750,57000,53000
12,39 ,ORA,14.578,"BUENA PARK, ORANGETHORPE AVENUE",4750,57000,53000,4850,58000,54000
12,39 ,ORA,15.15,"BUENA PARK, MANCHESTER AVENUE",4850,58000,54000,4750,55000,52000
12,39 ,ORA,15.573,"BUENA PARK, ARTESIA BOULEVARD",4750,55000,52000,5100,59000,56000
12,39 ,ORA,16.13,STAGE ROAD/CASCADE WAY,5700,67000,63000,5700,69000,63000
12,39 ,ORA,16.38,"BUENA PARK, LA MIRADA BOULEVARD",6000,74000,67000,4300,53000,47500
12,39 ,LA,17.34,ROSECRANS AVE,4300,53000,47500,4100,51000,46000
12,39 ,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",4100,51000,46000,3450,44000,40000
12,39 ,ORA,19.671,"LA HABRA, LAMBERT ROAD",3450,44000,40000,2850,34500,33000
12,39 ,ORA,20.719,"LA HABRA, JCT. RTE. 72",2450,30000,29000,3400,41000,40000
12,39 ,ORA,20.88,"LA HABRA, HACIENDA BOULEVARD",3400,41000,40000,3200,39500,38000
12,39 ,ORA,22.6,HARBOR BOULEVARD,2900,33000,32000,0,0,0
0,0 , ,,BREAK IN ROUTE,,,,0,0,0
7,39 ,LA,17.813,SAN GABRIEL RIVER BRIDGE,,,,550,2700,2200
7,39 ,LA,19.73,"MORRIS DAM ROAD, NAVAL ORDNANCE TEST STATION",550,2700,2200,490,2450,2000
7,39 ,LA,25.71,EAST FORK ROAD,440,2200,1800,240,1200,960
7,39 ,LA,32.49,COLD BROOK RANGER STATION,40,200,170,0,0,0
7,39 ,LA,38.15,CRYSTAL LAKE ROAD (Road Closed),,,0,0,0,0
7,39 ,LA,44.4,"ISLIP SADDLE, JCT. RTE. 2, ANGELES CREST HIGHWAY (Road Closed)",,,0,0,0,0
8,40 ,SBD,0,"BARSTOW, JCT. RTE. 15",,,,2000,20600,19000
8,40 ,SBD,0.794,"MONTARA AVENUE INTERCHANGE EAST BARSTOW INTERCHANGE, BEGIN FREEWAY",2000,20600,19000,2050,21200,19500
8,40 ,SBD,R2.348,MAIN STREET INTERCHANGE (TO NEBO MARINE CORPS SUPPLY CENTER),2050,21200,19500,2150,19500,18000
8,40 ,SBD,R4.708,NEBO STREET INTERCHANGE,2150,19500,18000,2100,19100,17600
8,40 ,SBD,R7.181,A STREET,2100,19100,17600,1900,16700,15400
8,40 ,SBD,R12.191,AIRPORT ROAD,1900,16700,15400,1850,16000,14700
8,40 ,SBD,R18.446,WEST NEWBERRY ROAD,1850,16000,14700,1850,16000,14700
8,40 ,SBD,R23.334,FORT CADY ROAD INTERCHANGE,1850,16000,14700,1850,15700,14500
8,40 ,SBD,R32.496,HECTOR ROAD INTERCHANGE,1850,15700,14500,1800,15600,14400
8,40 ,SBD,R49.984,CRUCERO ROAD INTERCHANGE,1800,15600,14400,1700,14800,13600
8,40 ,SBD,R78.172,KELBAKER ROAD INTERCHANGE,1700,14800,13600,1700,14800,13600
8,40 ,SBD,R99.728,ESSEX ROAD INTERCHANGE,1700,14800,13600,1700,14700,13500
8,40 ,SBD,R107.17,GOFFS ROAD INTERCHANGE,1700,14700,13500,1600,13900,12800
8,40 ,SBD,R115.199,MOUNTAIN SPRINGS ROAD INTERCHANGE,1600,13900,12800,1650,14300,13200
8,40 ,SBD,R119.975,WATER ROAD INTERCHANGE,1650,14300,13200,1650,14300,13200
8,40 ,SBD,R132.739,JCT. RTE. 95 NORTH,1650,14300,13200,1950,18000,16500
8,40 ,SBD,R139.117,PARK ROAD,1950,18000,16500,1700,15800,14500
8,40 ,SBD,R141.017,RIVER ROAD INTERCHANGE,1700,15800,14500,1700,15900,14600
8,40 ,SBD,R142.37,"NEEDLES, J STREET INTERCHANGE",1700,15900,14600,2100,19300,17700
8,40 ,SBD,R143.764,JCT. RTE. 95 SOUTH,2100,19300,17700,1200,15000,13400
8,40 ,SBD,148.198,FIVE MILE ROAD,1200,14500,13600,1200,14500,13600
8,40 ,SBD,R153.315,PARK MOABI ROAD INTERCHANGE,1200,14900,14000,1200,14900,14000
8,40 ,SBD,R154.643,ARIZONA STATE LINE,1200,14800,13900,0,0,0
5,41 ,SLO,0,"MORRO BAY, JCT. RTE. 1",,,,740,10000,8400
5,41 ,SLO,7.234,CERRO ALTO ROAD,740,10000,8400,1050,12100,11500
5,41 ,SLO,14.52,"ATASCADERO, SANTA ROSA ROAD",1050,12100,11500,1050,13100,12300
5,41 ,SLO,15.894,"ATASCADERO, JCT. RTE. 101",2350,25500,23700,3300,34500,32000
5,41 ,SLO,15.96,"N LEG JCT 101, EL CAMINO REAL",3300,34500,32000,690,6900,6800
5,41 ,SLO,R16.943,SALINAS RIVER VIADUCT,690,6900,6800,690,6900,6800
5,41 ,SLO,R17.501,TEMPLETON ROAD,690,6900,6800,350,4700,3100
5,41 ,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),350,4700,3100,110,1350,950
5,41 ,SLO,41.159,MC MILLAN CANYON ROAD,80,870,720,90,1000,810
5,41 ,SLO,43.81,JCT. RTE. 46,90,1000,810,0,0,0
0,0 , ,,BREAK IN ROUTE,,,,0,0,0
5,41 ,SLO,43.85,JCT. RTE. 46,,,,1250,10800,7500
5,41 ,SLO,50.434,SAN LUIS OBISPO/ KERN COUNTY LINE,1250,10800,7500,0,0,0
6,41 ,KER,0,SAN LUIS OBISPO/ KERN COUNTY LINE,,,,1250,10800,7500
6,41 ,KER,4.978,KERN COUNTY/KINGS COUNTY LINE,1250,10800,7500,0,0,0
6,41 ,KIN,0,KERN COUNTY/KINGS COUNTY LINE,,,,1250,10800,7500
6,41 ,KIN,8.098,"REEF CITY, JCT. RTE. 33",1250,10800,7500,900,8000,6700
6,41 ,KIN,16.275,JCT. RTE. 5,900,8000,6700,1200,12100,9500
6,41 ,KIN,16.72,BERNARD DRIVE,1200,12100,9500,900,8500,7100
6,41 ,KIN,20.08,QUAIL AVENUE,900,8500,7100,1050,10000,8300
6,41 ,KIN,28.429,NEVADA AVENUE/COALINGO ROAD,850,8000,6700,1050,9600,8500
6,41 ,KIN,R37.792,JACKSON AVENUE,1100,9700,8600,1250,11600,9700
6,41 ,KIN,R39.962,JCT RTE 198,1250,11600,9700,1300,15300,14300
6,41 ,KIN,R40.95,BUSH STREET,1300,15300,14300,1600,19300,18000
6,41 ,KIN,R41.07,HOUSTON AVENUE,1600,19300,18000,1600,19300,18000
6,41 ,KIN,R42.148,"BELLI CORNER, HANFORD-ARMONA ROAD",1600,19300,18000,1800,21400,20000
6,41 ,KIN,R44.153,GRANGEVILLE BOULEVARD,1800,21400,20000,1450,17200,16000
6,41 ,KIN,R48.283,EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE,1450,17200,16000,0,0,0
6,41 ,FRE,R0,EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE,,,,1450,17200,16000
6,41 ,FRE,R2.03,MOUNT WHITNEY AVENUE,1300,15500,14400,1800,21600,20000
6,41 ,FRE,M6.069,ELKHORN AVENUE,1800,21600,20000,1350,15600,14700
6,41 ,FRE,R8.107,CONEJO AVENUE,1350,15600,14700,1350,15600,14700
6,41 ,FRE,R10.108,MOUNTAIN VIEW AVENUE,1350,15600,14700,1800,20200,19100
6,41 ,FRE,R14.101,MANNING AVENUE,1750,20100,19000,2800,31000,29900
6,41 ,FRE,R19.113,CENTRAL AVENUE,2600,29000,28000,3050,35500,33000
6,41 ,FRE,R20.084,NORTH AVENUE,3050,35500,33000,3050,34000,33000
6,41 ,FRE,R21.113,"FRESNO, EAST JENSEN AVENUE",2950,33000,32000,3500,37000,35000
6,41 ,FRE,R21.859,JCT RTE 99,3500,37000,35000,7700,87000,77000
6,41 ,FRE,R22.798,"FRESNO, M STREET",7700,87000,77000,8600,97000,86000
6,41 ,FRE,R23.736,"FRESNO, DIVISADERO STREET",10000,104000,100000,12200,132000,128000
6,41 ,FRE,R24.527,"FRESNO, JCT. RTE. 180S",12200,132000,128000,13100,150000,146000
6,41 ,FRE,R25.266,"FRESNO, MC KINLEY AVENUE",13100,150000,146000,13100,149000,145000
6,41 ,FRE,R26.461,"FRESNO, SHIELDS AVENUE",13100,149000,145000,12300,147000,143000
6,41 ,FRE,R27.471,"FRESNO, ASHLAN AVENUE",12300,147000,143000,11900,144000,140000
6,41 ,FRE,R28.469,"FRESNO, SHAW AVENUE, JCT. RTE. 168",11900,144000,140000,11000,133000,129000
6,41 ,FRE,R29.463,"FRESNO, BULLARD AVENUE",11000,133000,129000,9500,115000,112000
6,41 ,FRE,R30.447,"FRESNO, HERNDON AVENUE",9500,115000,112000,6500,78000,74000
6,41 ,FRE,R31.683,"FRESNO, FRIANT ROAD",6500,78000,74000,4400,48000,47500
6,41 ,FRE,33.449,FRESNO-MADERA COUNTY LINE,4400,48000,47500,0,0,0
6,41 ,MAD,0,FRESNO-MADERA COUNTY LINE,,,,2600,32500,30000
6,41 ,MAD,3.23,AVENUE 12,2600,32500,30000,1400,16900,15500
6,41 ,MAD,9.25,JCT. RTE. 145 WEST,1400,16900,15500,1850,19300,17500
6,41 ,MAD,17.91,COUNTY ROAD 200,1800,18800,17000,1750,20700,18500
6,41 ,MAD,25,ROAD 417 (RIGHT),1750,20700,18500,1750,20400,18200
6,41 ,MAD,35.48,JCT. RTE. 49 NORTH,1750,21500,18200,3800,37500,31600
6,41 ,MAD,35.77,"OAKHURST, ROAD 426",3800,37500,31600,2550,25000,21300
6,41 ,MAD,38.889,"YOSEMITE FORKS, BASS LAKE ROAD",1350,15100,11400,700,7000,5300
6,41 ,MAD,45.739,MADERA/MARIPOSA COUNTY LINE,700,7000,5300,0,0,0
6,41 ,MPA,0,MADERA/MARIPOSA COUNTY LINE,,,,420,4050,2200
6,41 ,MPA,4.918,"FISH CAMP, ENTRANCE TO YOSEMITE NATIONAL PARK",420,4050,2200,0,0,0
6,43 ,KER,0.111,JCT. RTE. 119,,,,460,5800,5500
6,43 ,KER,1.9,JCT. RTE. 5,460,5800,5500,530,5600,5400
6,43 ,KER,8.112,JCT. RTE. 58 EAST,550,5800,5600,890,9800,9100
6,43 ,KER,9.162,JCT. RTE. 58 WEST,890,9800,9100,380,5100,4800
6,43 ,KER,12.19,SEVENTH STANDARD ROAD,380,4400,4100,260,3000,2800
6,43 ,KER,15.89,CENTRAL VALLEY HIGHWAY,300,3450,3200,730,8700,8300
6,43 ,KER,16.55,"SHAFTER, EAST LERDO HIGHWAY",730,8700,8300,840,9800,9300
6,43 ,KER,16.86,"SHAFTER, CENTRAL AVENUE",840,9800,9300,960,11700,11100
6,43 ,KER,17.17,"SHAFTER, SHAFTER AVENUE",880,10500,10000,1050,12600,12000
6,43 ,KER,17.95,FRESNO AVENUE,1000,12400,11800,780,10400,10000
6,43 ,KER,R21.289,WASCO AVENUE,880,10000,9800,1000,10300,10100
6,43 ,KER,R24.124,"WASCO, POSO AVENUE",770,8800,8600,590,6800,6600
6,43 ,KER,R25.125,JCT. RTE. 46,660,7700,7300,0,0,0
0,0 , ,,BREAK IN ROUTE,,,,0,0,0
6,43 ,KER,25.187,JCT. RTE. 46,,,,320,4550,3500
6,43 ,KER,33.47,POND ROAD,280,4050,3100,230,2400,2200
6,43 ,KER,36.67,"KERNELL, GARCES HIGHWAY",220,2850,2100,220,2850,2100
6,43 ,KER,38.807,KERN/TULARE COUNTY LINE,220,2850,2100,0,0,0
6,43 ,TUL,0,KERN/TULARE COUNTY LINE,,,,290,3050,2700
6,43 ,TUL,7.76,AVENUE 56,290,3050,2700,310,2850,2700
6,43 ,TUL,22.133,"CORCORAN, RAILROAD DRIVE",500,4750,4400,540,4950,4700
6,43 ,KIN,1.456,JCT. RTE. 137,450,4950,4700,330,3700,3500
6,43 ,KIN,3.18,NORTH END CORCORAN BYPASS,330,3700,3500,600,6600,6300
6,43 ,KIN,10.359,KANSAS AVENUE,660,7300,6900,540,6100,5800
6,43 ,KIN,16.391,HOUSTON AVENUE,540,6200,5900,810,8800,8500
6,43 ,KIN,18.238,JCT. RTE. 198,810,8800,8500,1100,12400,11300
6,43 ,KIN,18.429,LACEY BOULEVARD,1050,12400,11300,990,11300,10300
6,43 ,KIN,19.431,GRANGEVILLE BOULEVARD,990,11300,10300,940,10000,9800
6,43 ,KIN,22.272,10TH AVENUE,940,10000,9800,990,10500,10300
6,43 ,KIN,24.47,EXCELSIOR AVENUE,1000,10600,10400,1050,11500,10800
6,43 ,KIN,27.286,KINGS COUNTY FRESNO COUNTY,1150,13700,12800,0,0,0
6,43 ,FRE,0,KINGS COUNTY FRESNO COUNTY,,,,1150,13700,12800
6,43 ,FRE,8.34,NEBRASKA AVENUE,1200,14300,13500,1650,19300,18200
6,43 ,FRE,9.308,"JCT. RTE. 99; SELMA, WEST",1650,19300,18200,0,0,0
2,44 ,SHA,,COUPLET--EASTBOUND--ONE WAY TRAVEL,,,,0,0,0
2,44 ,SHA,L0,"REDDING, JCT RTE 273 AND 299, RIGHT LANES",,,,2950,31500,29500
2,44 ,SHA,L0.168,"REDDING, MARKET/TEHAMA STREETS, JCT RTE 273 SOUTH",2950,31500,29500,2050,22100,20400
0,0 , ,,,,,,0,0,0
2,44 ,SHA,L0.384,"REDDING, ON TEHAMA STREET AT LIBERTY STREET",2250,21300,20300,2250,21200,20300
2,44 ,SHA,L0.54,"REDDING,- BEGIN TWO-WAY TRAVEL",2250,21200,20300,0,0,0
2,44 ,SHA,,COUPLET--WESTBOUND--ONE WAY TRAVEL,,,,0,0,0
2,44 ,SHA,L0,"REDDING, ON EUREKA WAY AT MARKET STREET JCT RTE 273 NORTH/299 WEST",,,,2750,29000,28000
2,44 ,SHA,L0.072,"REDDING, EUREKA WAY/ PINE STREET",2750,29000,28000,2150,21100,19900
2,44 ,SHA,L0.169,"REDDING, PINE/SHASTA STREETS, JCT. RTE. 273 SOUTH",2150,21100,19900,2350,20500,19100
2,44 ,SHA,L0.313,"REDDING, ON SHASTA STREET AT LIBERTY STREET",2050,22100,20400,2050,22100,20400
2,44 ,SHA,L0.498,"REDDING, END OF WESTBOUND COUPLET",2350,20500,19100,0,0,0
2,44 ,SHA,L0.54,"REDDING,- BEGIN TWO-WAY TRAVEL",,,,4350,42000,40000
2,44 ,SHA,L0.852,"REDDING, BUTTE STREET",4350,42000,40000,5300,57000,53000
2,44 ,SHA,L1.808,"REDDING, JCT. RTE. 5",5300,57000,53000,5200,55000,51000
2,44 ,SHA,R0.134,HILLTOP DRIVE,5200,55000,51000,4650,48000,46000
2,44 ,SHA,R1.239,"REDDING, VICTOR AVENUE",3800,36000,34500,3650,35000,33500
2,44 ,SHA,R2.131,SHASTA VIEW DRIVE,3650,35000,33500,2600,24600,24000
2,44 ,SHA,R3.627,AIRPORT ROAD,2600,24600,24000,1750,17700,17000
2,44 ,SHA,R7,DESCHUTES ROAD,1700,17400,16800,900,9300,9100
2,44 ,SHA,R10.77,MILLVILLE PLAINS,690,7600,6800,470,5200,4650
2,44 ,SHA,R19.01,DERSCH ROAD,500,5700,4900,470,4950,4300
2,44 ,SHA,R27.83,SHINGLETOWN,520,5600,5100,580,4900,4100
2,44 ,SHA,42.818,VIOLA,350,2300,1700,240,1800,1200
2,44 ,SHA,R49.353,LASSEN VOLCANIC NATIONAL PARK,240,1800,1200,250,2000,1250
2,44 ,SHA,62.685,JCT. RTE. 89 NORTHWEST,230,2050,1250,290,2550,1600
2,44 ,SHA,71.389,SHASTA/LASSEN COUNTY LINE,290,2550,1600,0,0,0
2,44 ,LAS,0,SHASTA/LASSEN COUNTY LINE,,,,320,2650,1800
2,44 ,LAS,19.29,COUNTY ROAD A 21,320,2650,1800,310,2000,1500
2,44 ,LAS,37.247,JCT. RTE. 36,310,2000,1500,0,0,0
3,45 ,YOL,0,"KNIGHTS LANDING, JCT. RTE. 113",,,,130,1200,860
3,45 ,YOL,0.27,COUNTY ROAD 108,130,1200,860,120,1000,640
3,45 ,YOL,5.8,COUNTY ROAD P98 A,120,1000,640,100,1150,880
3,45 ,YOL,12.92,COLUSA COUNTY,100,1150,880,0,0,0
3,45 ,COL,0,COLUSA COUNTY,,,,110,1350,1000
3,45 ,COL,7.365,TULE ROAD,60,1150,1000,40,560,500
3,45 ,COL,12.867,GRIMES-ARBUCKLE ROAD,120,1450,1300,90,1100,1000
3,45 ,COL,18.469,SYCAMORE CUTOFF ROAD,180,2200,2000,80,860,780
3,45 ,COL,19.84,JCT. RTE. 20,80,860,780,0,0,0
0,0 , ,,BREAK IN ROUTE,,,,0,0,0
3,45 ,COL,19.85,JCT. RTE. 20,,,,510,6600,6300
3,45 ,COL,20.08,"COLUSA, LURLINE AVENUE",740,7700,7300,720,7700,7400
3,45 ,COL,24.53,MAXWELL COLUSA ROAD,370,3700,3500,160,2250,2100
3,45 ,COL,32.06,COUNTY ROAD P29,160,2250,2100,240,2450,2300
3,45 ,COL,34.176,COLUSA/GLENN COUNTY LINE,240,2450,2300,0,0,0
3,45 ,GLE,0,COLUSA/GLENN COUNTY LINE,,,,240,2450,2300
3,45 ,GLE,3.059,JCT. RTE. 162 EAST,240,2450,2300,190,2100,1700
3,45 ,GLE,7.527,JCT. RTE. 162 WEST,190,2100,1700,270,2800,2500
3,45 ,GLE,11.866,COUNTY ROAD P39,270,2800,2500,210,2350,2000
3,45 ,GLE,17.191,COUNTY ROAD 29 (MICHAEL ROAD),210,2350,2000,200,2750,2250
3,45 ,GLE,R20.591,COUNTY ROAD 24,200,2750,2250,270,2400,2300
3,45 ,GLE,22.68,"HAMILTON CITY, WEST FIRST STREET",270,2400,2300,270,2700,2500
3,45 ,GLE,23.23,"HAMILTON CITY, JCT. RTE. 32",270,2700,2500,0,0,0
5,46 ,SLO,R0.146,"JCT. RTE. 1, PACIFIC COAST HIGHWAY",,,,450,5100,4100
5,46 ,SLO,R2.372,GREEN VALLEY ROAD,450,5100,4100,430,4500,3900
5,46 ,SLO,R11.471,CYPRESS MOUNTAIN DRIVE,430,4500,3900,470,4300,3700
5,46 ,SLO,R12.664,DOVER CYN RD,470,4300,3700,470,4300,3700
5,46 ,SLO,R15.529,YORK MOUNTAIN ROAD,470,4300,3700,470,4300,3700
5,46 ,SLO,R17.398,VINEYARD DRIVE,470,4300,3700,870,8500,7300
5,46 ,SLO,R21.969,SOUTH JCT. RTE. 101,870,8500,7300,0,0,0
0,0 , ,,BREAK IN ROUTE,,,,0,0,0
5,46 ,SLO,29.761,NORTH JCT. RTE. 101,,,,3500,35000,26600
5,46 ,SLO,32.145,PASO ROBLES AIRPORT ROAD,3250,30500,24600,2200,22000,20000
5,46 ,SLO,45.48,MC MILLAN CANYON ROAD,1900,14500,13000,1800,16800,13700
5,46 ,SLO,48.625,JCT. RTE. 41 SOUTH,1800,16800,13700,1850,18100,13700
5,46 ,SLO,54.038,CHOLAME,1850,18100,13700,1850,18100,13700
5,46 ,SLO,55.106,JCT. RTE. 41 NORTHEAST,1850,18100,13700,740,10000,8000
5,46 ,SLO,60.849,SAN LUIS OBISPO/KERN COUNTY LINE,740,10000,8000,0,0,0
6,46 ,KER,0,SAN LUIS OBISPO/KERN COUNTY LINE,,,,740,10000,8000
6,46 ,KER,7.33,"KECKS CORNER, COALINGA ROAD",840,11700,9000,1100,14400,12000
6,46 ,KER,20.543,"BLACKWELLS CORNER, JCT. RTE. 33",1300,16300,13000,1150,16500,13000
6,46 ,KER,27.48,BROWN MATERIAL ROAD,1300,15600,13000,1450,17600,14700
6,46 ,KER,32.18,WARREN DRIVE,1450,17600,14700,950,10400,8800
6,46 ,KER,32.533,JCT. RTE. 5,920,11000,9500,570,7000,6300
6,46 ,KER,32.722,BUFORD STREET,570,7000,6300,410,6100,5800
6,46 ,KER,36.84,CORCORAN ROAD,410,6100,5800,440,8900,8300
6,46 ,KER,43.02,ROWLEE ROAD,560,8600,7900,580,9000,8000
6,46 ,KER,50.02,"WASCO, PALM AVENUE",1300,18300,16300,1800,25000,22500
