District,Route,County,Postmile,Description,Back_Peak_Hour,Back_Peak_Month,Back_AADT,Ahead_Peak_Hour,Ahead_Peak_Month,Ahead_AADT
4,680 ,SCL,M9.935 ,SANTA CLARA/ALAMEDA COUNTY LINE,9300,123000,122000,0,0,0
4,680 ,ALA,M0 ,SANTA CLARA/ALAMEDA COUNTY LINE,0,0,0,9300,123000,122000
5,1 ,MON,R75.733 ,MONTEREY SOUTH CITY LIMITS,5000,61000,58000,5000,61000,58000
4,82 ,SCL, 8.43 ,"SAN JOSE, STOCKTON ST",1300,14900,14700,1400,16100,15900
4,87 ,SCL,T8.755 ,AIRPORT PARKWAY,7900,96000,93000,7500,92000,89000
5,1 ,MON,R75.754 ,"MONTEREY, MUNRAS AVE INTERCHANGE",5000,61000,58000,5200,58000,56000
3,32 ,BUT, 5.022 ,MUIR AVE,1350,13900,13000,1450,14200,13000
3,99 ,BUT, 38.79 ,WILSON LANDING RD,1800,19500,19000,1400,15000,14700
4,87 ,SCL, 6.69 ,COLEMAN AVE/MARKET ST,8400,102000,99000,7900,96000,93000
4,101 ,SCL, 38.3 ,"SAN JOSE, JCT. RTE. 880",12700,184000,180000,9400,147000,144000
4,880 ,SCL, 4.078 ,"SAN JOSE, JCT. RTE. 101",11800,162000,157000,12900,176000,171000
4,82 ,SCL, 8.31 ,"SAN JOSE, MONTGOMERY ST",1300,14900,14700,1300,14900,14700
4,680 ,ALA,R16.75 ,"PLEASANTON, BERNAL AVE INTERCHANGE",9300,125000,122000,10400,139000,136000
4,880 ,SCL, 4.275 ,"SAN JOSE, OLD BAYSHORE HWY INTERCHANGE",12900,176000,171000,12700,173000,168000
4,82 ,SCL,R8.216R,"SAN JOSE, ON MONTGOMERY ST AT PARK AVE",610,7000,6900,430,4950,4900
4,82 ,SCL,R8.216L,"SAN JOSE, ON MONTGOMERY ST AT PARK AVE",400,4650,7200,610,7000,6900
4,82 ,SCL, 8.23 ,"SAN JOSE, AUTUMN ST AT ALAMEDA",430,4950,4900,1300,14900,14700
4,82 ,SCL,R8.084 ,"SAN JOSE, MONTGOMERY ST",1250,14700,14500,1250,14400,14200
4,82 ,SCL,R8.606R,"SAN JOSE, AUTUMN ST AT ALAMEDA",400,4650,4600,400,4650,7200
4,82 ,SCL,R8.594L,"SAN JOSE, ON MONTGOMERY ST AT THE ALAMEDA",430,4950,4900,430,4950,4900
3,45 ,COL, 12.867 ,GRIMES-ARBUCKLE RD,120,1450,1300,90,1100,1000
4,280 ,SCL,R2.875 ,"SAN JOSE, BIRD AVE",15200,199000,196000,18700,243000,239000
4,87 ,SCL, 6.1 ,"SAN JOSE, JULIAN ST INTERCHANGE",6600,80000,78000,8400,102000,99000
4,82 ,SCL,R7.717 ,"SAN JOSE, JCT. RTE. 87",1300,15200,15000,1250,14700,14500
4,87 ,SCL, 5.156 ,"SAN JOSE, JCT. RTE. 280",12600,154000,149000,6600,80000,78000
4,280 ,SCL,R2.522 ,"SAN JOSE, JCT. RTE. 87",18100,245000,233000,15200,199000,196000
2,161 ,SIS, 0.037 ,JCT. RTE. 97,0,0,0,80,700,570
2,97 ,SIS, 53.809 ,JCT. RTE. 161 EAST,580,5300,3950,580,5100,4000
4,101 ,SCL, 37.726 ,"SAN JOSE, OAKLAND RD",12100,174000,170000,12700,184000,180000
4,680 ,SCL,M8.496 ,"MILPITAS, JACKLIN RD INTERCHANGE",9900,131000,130000,9300,123000,122000
4,4 ,CC, 23.049 ,"PITTSBURG, RAILRD AVE INTERCHANGE",8700,133000,127000,8100,119000,114000
2,97 ,SIS, 54.089 ,OREGON STATE LINE,580,5100,4000,0,0,0
4,237 ,SCL, 11.08 ,"MILPITAS, JCT. RTE 680",5400,80000,77000,0,0,0
4,680 ,SCL,M7.647 ,"MILPITAS, JCT. RTE. 237 WEST",10600,140000,139000,9900,131000,130000
2,44 ,SHA,R27.83 ,SHINGLETOWN,490,5300,4800,480,4800,3800
4,82 ,SCL, 7.31 ,"SAN JOSE, SAN CARLOS ST",1350,15600,15400,1300,15200,15000
4,580 ,ALA, 18.821 ,HACIENDA DR,12900,204000,192000,14000,219000,207000
5,1 ,SCR, 9.153 ,RIO DEL MAR N/O FREEDOM BLVD,7000,82000,78000,7400,86000,82000
4,87 ,SCL, 4.35 ,"SAN JOSE, LELONG ST",10900,134000,130000,12600,154000,149000
4,680 ,ALA,R9.709 ,ANDRADE RD INTERCHANGE,10700,144000,140000,10700,145000,141000
4,680 ,ALA,R15.261 ,PLEASANTON/SUNOL RDS INTERCHANGE,9400,127000,124000,9300,125000,122000
3,32 ,BUT, 6.238 ,EAST/NORTH LINDO AVE,1450,14200,13000,1600,17100,16000
4,82 ,SCL, 6.9 ,"SAN JOSE, JCT. RTE. 280",1400,16000,15800,1850,21100,20900
4,280 ,SCL,R1.992 ,"SAN JOSE, JCT. RTE. 82",16800,227000,216000,18100,245000,233000
4,84 ,ALA, 17.287 ,"SUNOL, PLEASANTON/ SUNOL RDS",1250,15800,13700,660,7400,7200
5,1 ,MON,R77.379 ,"MONTEREY, AGUAJITO RD INTERCHANGE",5200,58000,56000,7600,85000,82000
4,680 ,SCL,M6.173 ,"MILPITAS, LANDESS AVE INTERCHANGE, MONTAGUE",11400,150000,149000,10600,140000,139000
3,32 ,BUT, 6.457 ,WEST LINDO AVE,1600,17100,16000,1650,16200,15500
3,5 ,YOL,R17.616 ,"ZAMORA INTERCHANGE, COUNTY RD 13",2700,29000,23500,2100,26500,22400
4,87 ,SCL, 3.563 ,ALMADEN EXPRESSWAY,9200,113000,110000,10900,134000,130000
4,680 ,SCL,M5.068 ,"SAN JOSE, CAPITOL AVE",11200,148000,147000,11400,150000,149000
4,85 ,SCL, 6.136 ,ALMADEN EXPRESSWAY,8500,108000,105000,8500,108000,105000
4,82 ,SCL, 6.06 ,"SAN JOSE, ALMA AVE",1850,21100,22900,2000,23300,23000
4,680 ,SCL,M4.8 ,"SAN JOSE, HOSTETTER RD INTERCHANGE",13000,171000,170000,11200,148000,147000
3,99 ,BUT,R36.305 ,EATON AVE,2600,31000,28500,1800,19500,19000
5,1 ,SCR, 8.355 ,FREEDOM BLVD INTERCHANGE,6000,76000,67000,7000,82000,78000
4,87 ,SCL, 2.826 ,CURTNER AVE,9800,118000,115000,9200,113000,110000
4,680 ,ALA,R12.443 ,SUNOL RD INTERCHANGE,9000,121000,118000,9400,127000,124000
4,580 ,ALA, 17.947 ,TASSAJARA RD INTERCHANGE,11900,188000,177000,12900,204000,192000
4,280 ,SCL,R1.294 ,"SAN JOSE, 10TH ST INTERCHANGE",18500,250000,238000,16800,227000,216000
4,84 ,ALA, 17.987 ,JCT. RTE. 680,660,7400,7200,2250,26500,25500
3,16 ,YOL, 36.71 ,COUNTY RD 94 B,710,8300,7800,980,10300,9900
4,680 ,ALA,R11.042 ,JCT. RTE. 84 WEST,10700,145000,141000,10800,146000,142000
4,680 ,ALA,R11.845 ,JCT. RTE. 84 EAST,10800,146000,142000,9000,121000,118000
3,162 ,GLE, 84.59 ,GLENN/BUTTE COUNTY LINE,180,1600,1500,0,0,0
3,162 ,BUT, 0 ,GLENN/BUTTE COUNTY LINE,0,0,0,90,1100,930
3,32 ,BUT, 7.11 ,WEST EIGHTH AVE,1650,16200,15500,1750,18600,17800
5,1 ,MON,R78.119 ,"MONTEREY, JCT. RTE. 68 EAST",7600,85000,82000,5600,66000,59000
4,4 ,CC, 24.321 ,"PITTSBURG, LOVERIDGE RD INTERCHANGE",8100,119000,114000,7900,114000,109000
3,45 ,COL, 7.365 ,TULE RD,60,1150,1000,40,560,500
4,101 ,SCL,R36.144 ,"SAN JOSE, MC KEE RD",10700,153000,150000,12100,174000,170000
4,87 ,SCL, 1.34 ,SAN JEXPRESSWAY INTERCHANGE TERESA BLVD,8600,105000,102000,9700,118000,115000
4,680 ,SCL,M3.842 ,"SAN JOSE, BERRYESSA RD INTERCHANGE",13300,176000,175000,13000,171000,170000
5,1 ,SCR,R7.663 ,LARKIN VALLEY RD,5400,68000,60000,6000,76000,67000
4,101 ,SCL,R35.759 ,"SAN JOSE, JCT. RTE. 130 EAST",13300,192000,188000,10700,153000,150000
4,130 ,SCL, 0 ,"SAN JOSE, JCT. RTE. 101",0,0,0,2350,29500,28500
5,1 ,MON,R78.883 ,"MONTEREY, DEL MONTE AVE INTERCHANGE",5600,66000,59000,6400,72000,69000
4,87 ,SCL, 0 ,"SAN JOSE, JCT. RTE 85",0,0,0,8600,105000,102000
4,85 ,SCL, 5.22 ,JCT. RTE. 87,12100,144000,141000,8500,108000,105000
4,80 ,SOL, 35.547 ,DIXON/GRANT RD,9500,128000,121000,9200,125000,118000
4,82 ,SCL, 4.676 ,"SAN JOSE, TULLY/PETTIS RDS",2750,32000,31500,2750,32000,31500
3,32 ,BUT, 7.79 ,WEST SACRAMENTO AVE,1900,20200,19200,1900,22900,21200
5,218 ,MON,R0 ,"SEASIDE, JCT. RTE. 1",0,0,0,2500,28000,25600
5,1 ,MON,R79.357 ,"SEASIDE, JCT. RTE. 218",6500,74000,69000,6300,71000,68000
4,280 ,SCL,R0.366 ,MCLAUGHLIN AVE,12600,170000,162000,18500,250000,238000
4,130 ,SCL, 0.41 ,"SAN JOSE, KING RD",2350,29500,28500,1800,22500,21800
3,99 ,BUT,R34.927 ,EAST AVE INTERCHANGE,3750,45000,42000,2600,31000,28500
4,101 ,SCL, 34.87 ,"SAN JOSE, JCT. RTE. 280 W, JCT. RTE. 680 N",16800,243000,229000,13300,192000,188000
4,680 ,SCL,M0 ,"SAN JOSE, JCT. RTES. 101/280",0,0,0,12200,162000,160000
5,1 ,SCR,R6.688 ,MAR MONTE AVE (LA SELVA BEACH RD),5400,69000,60000,5400,68000,60000
3,32 ,BUT,R8.367 ,"CHICO, WEST FIRST ST",1900,22900,21200,2150,27500,22900
5,218 ,MON, 0.1 ,DEL REY OAKS,2450,21000,20000,1850,16100,15300
4,580 ,ALA, 16.703 ,EL CHARRO RD INTERCHANGE,11700,184000,174000,11900,188000,177000
3,32 ,BUT,R8.655 ,"CHICO, WEST FIFTH ST",2150,27500,22900,1800,19100,17400
4,680 ,SCL,M0.385 ,"SAN JOSE, KING RD",12200,162000,160000,16700,222000,219000
4,680 ,SCL,M2.376 ,"SAN JOSE, MC KEE RD",14100,186000,185000,13300,176000,175000
3,99 ,BUT,R34.245 ,"CHICO, COHASSET HWY",5800,62000,60000,3700,45000,42000
3,45 ,YOL, 12.92 ,COLUSA COUNTY,100,1150,880,0,0,0
3,45 ,COL, 0 ,COLUSA COUNTY,0,0,0,110,1350,1000
3,32 ,BUT,R9.006R,"CHICO, ON NINTH ST AT ORANGE ST",990,10000,9400,1050,10400,9900
5,1 ,MON,R80.679 ,ORD VILLAGE INTERCHANGE,6300,71000,68000,8200,88000,83000
3,32 ,BUT,R9.038L,"CHICO, ON EIGHTH ST AT ORANGE ST",1150,13500,12900,1350,14800,14400
4,680 ,SCL,M1.74 ,"SAN JOSE, JCT. RTE. 130",12800,170000,168000,14100,186000,185000
3,32 ,BUT,R9.133R,"CHICO, ON NINTH ST AT IVY ST",1050,10400,9900,1150,11600,10900
3,32 ,BUT,R9.171L,"CHICO, ON EIGHTH ST AT IVY ST",1350,14800,14400,1300,14300,13900
4,680 ,SCL,M1.41 ,"SAN JOSE, CAPITOL EXPRESSWAY INTERCHANGE",14900,199000,196000,12800,170000,168000
4,680 ,SCL,M1.189 ,"SAN JOSE, JACKSON AVE INTERCHANGE",16700,222000,219000,14900,199000,196000
4,4 ,CC, 26.007 ,"ANITOCH, SOMERSVILLE RD INTERCHANGE",7900,114000,109000,8200,120000,115000
4,85 ,SCL, 3.93 ,"SAN JOSE, BLOSSOM HILL RD",9100,105000,103000,12100,144000,141000
4,82 ,SCL, 2.81 ,"SAN JOSE, CAPITOL EXPRESSWAY INTERCHANGE",2950,34000,33500,2750,32000,31500
3,32 ,BUT,R9.461R,"CHICO, ON NINTH ST AT BRDWAY",1150,11600,10900,1300,12900,12400
3,32 ,BUT,R9.504L,"CHICO, ON EIGHTH ST AT BRDWAY",1300,14300,13900,1400,16700,14900
4,130 ,SCL, 1.71 ,"SAN JOSE, CAPITOL AVE",2900,37500,36000,2650,33500,32500
3,32 ,BUT,R9.571R,"CHICO, ON 9TH ST AT MAIN ST",1350,12900,12400,1600,17900,16900
3,32 ,BUT,R9.571L,"CHICO, ON 8TH ST AT MAIN ST",1400,16700,14900,1400,19000,16900
4,101 ,SCL, 33.034 ,"SAN JOSE, TULLY RD INTERCHANGE",13500,196000,185000,16800,243000,229000
3,99 ,BUT,R33.282 ,"CHICO, EAST FIRST AVE INTERCHANGE",7100,77000,73000,5800,62000,60000
3,32 ,BUT, 9.4L,"CHICO, ON EIGHTH ST AT PINE ST",1400,19000,16900,1700,21600,18900
3,32 ,BUT, 9.41R,"CHICO, ON NINTH ST AT PINE ST",1600,17900,16900,2100,22400,21900
3,32 ,BUT, 9.46R,"CHICO, ON NINTH ST AT CYPRESS ST",2100,22400,21900,1650,17700,16900
3,32 ,BUT, 9.46L,"CHICO, ON EIGHTH ST AT CYPRESS ST",1700,21600,18900,1650,17600,16800
3,20 ,SUT, 5.009 ,EAST END SUTTER BYPASS,740,8100,7600,740,8100,7600
4,130 ,SCL, 2.19 ,"SAN JOSE, WHITE RD",2650,33500,32500,1950,26500,23600
5,68 ,MON, 6.812 ,JCT. RTE. 218 NORTHWEST,1950,23500,21600,2250,23400,22100
5,218 ,MON, 1.956 ,"DEL REY OAKS, JCT. RTE. 68",1550,14300,13600,0,0,0
4,80 ,SOL, 38.21 ,JCT. RTE. 113 SOUTH,9100,124000,117000,9500,128000,121000
4,113 ,SOL, 11.61 ,ELMIRA/FRY RDS,450,4650,4500,350,3650,3500
4,113 ,SOL, 18.95 ,"DIXON, CHERRY ST",480,6800,6300,560,8400,7600
4,113 ,SOL, 19.29 ,"DIXON, A ST",720,10200,9600,740,10400,9800
4,113 ,SOL, 19.96 ,"DIXON, NORTH ADAMS ST",850,11100,10500,970,12700,12000
4,4 ,CC, 26.939 ,"ANTIOCH, CONTRA LOMA BLVD INTERCHANGE",8200,120000,115000,7600,111000,107000
3,16 ,YOL, 39.558 ,CO RD 97,980,10300,9900,1100,12500,11900
3,99 ,BUT,R32.445 ,"CHICO, JCT. RTE. 32 EAST",6200,72000,70000,7100,77000,73000
3,32 ,BUT, 10.187R,"CHICO, JCT. RTE. 99",1650,17700,16900,970,10900,10300
3,32 ,BUT, 10.187L,"CHICO, ON EIGHTH ST AT JCT RTE 99",1650,17600,16800,1150,11700,11100
3,5 ,YOL,R12.342 ,"YOLO INTERCHANGE, COUNTY RD 17",2950,30500,25000,2700,29000,23500
3,32 ,BUT, 10.28R,"CHICO, ON NINTH ST AT FIR ST",970,10900,10300,810,8400,8300
3,32 ,BUT, 10.28L,"CHICO, ON EIGHTH ST AT FIR ST",1150,11700,11100,790,9800,9300
4,84 ,ALA,R28.63 ,JCT RTE 580/KITTY RD,1850,23100,21900,1800,23100,21900
4,84 ,SOL, 0.134 ,WEST JCT. RTE. 12,0,0,0,320,3350,3150
4,101 ,SCL, 31.695 ,"SAN JOSE, CAPITOL EXPRESSWAY INTERCHANGE",10300,151000,142000,13500,196000,185000
4,130 ,SCL, 3.66 ,MOUNT HAMILTON RD,590,6800,6000,220,2550,2250
5,1 ,MON,R82.89 ,"FORT ORD, MAIN ENTRANCE INTERCHANGE",8200,88000,83000,8000,87000,80000
4,4 ,CC, 27.294 ,"ANTIOCH, G ST INTERCHANGE",7600,111000,107000,7200,105000,101000
5,1 ,MON,R84.484 ,"FORT ORD, NORTH ENTRANCE (12TH ST)",8000,87000,80000,6900,76000,68000
5,1 ,SCR,R4.073 ,BUENA VISTA DR (SPRING VALLEY RD),5500,71000,61000,5400,69000,60000
3,99 ,BUT,R31.498 ,EAST 20TH ST INTERCHANGE,4450,52000,49500,6200,72000,70000
4,101 ,SCL, 30.097 ,HELLYER AVE INTERCHANGE,9300,136000,128000,10300,151000,142000
5,1 ,MON,R85.135 ,SOUTH MARINA INTERCHANGE,6900,76000,68000,4900,51000,46000
4,113 ,SOL, 0 ,JCT. RTE. 12,0,0,0,410,4350,4200
4,4 ,CC,R27.79 ,"ANTIOCH, A ST/LONETREE",7200,105000,101000,6700,98000,94000
4,12 ,SOL, 19.169 ,JCT. RTE. 113 NORTH,950,12200,11500,1250,15900,15000
4,84 ,ALA,R27.254 ,JACK LONDON BLVD,1800,22700,21400,1900,24100,22900
4,84 ,ALA,R24.972 ,ALDEN LANE,1500,19200,17800,1500,19200,17800
4,84 ,ALA,R24.706 ,VINEYARD AVE,960,12400,11500,1500,19200,17800
4,84 ,ALA,R25.314 ,CONCANNON BLVD,1500,19200,17800,1400,17700,16700
4,84 ,ALA,M27.747 ,AIRWAY BLVD,1900,24100,22900,1850,23100,21900
4,84 ,ALA,R26.215 ,STANLEY BLVD,1400,17700,16700,1800,22700,21400
5,1 ,MON,R86.481 ,RESERVATION RD,4900,51000,46000,4900,51000,46000
3,32 ,BUT, 11.01 ,"CHICO, FOREST AVE",1800,20200,18900,1150,14800,13400
4,85 ,SCL, 1.973 ,"SAN JOSE, COTTLE RD INTERCHANGE",6900,83000,81000,8800,105000,103000
3,16 ,YOL, 40.57 ,WEST MAIN ST,1100,12500,11900,760,8500,7900
3,16 ,YOL,R41.303 ,WEST WOODLAND AVE,760,8500,7900,630,7500,6800
3,16 ,YOL,R41.567 ,KENTUCKY AVE/ COUNTY RD 20,630,7500,6800,530,6100,5600
4,82 ,SCL,R0.355 ,"SAN JOSE, BLOSSOM HILL RD",4900,57000,56000,2650,30500,30000
3,99 ,BUT,R30.603 ,"CHICO, SKYWAY OVERCROSSING",3150,33500,32500,4450,52000,49500
3,5 ,YOL,R10.807 ,"JCT. RTE. 16, COUNTY RD 18 INTERCHANGE",3050,35000,27500,2950,30500,25000
3,32 ,BUT, 11.27 ,"CHICO, EL MONTE AVE",1150,14800,13400,1300,13900,12900
4,84 ,ALA, 23.559 ,OLD RTE 84 @ ISABEL AVE,2250,26500,25500,960,12400,11500
5,1 ,SCR,R3.181 ,"WATSONVILLE, AIRPORT BLVD/ROACHE RD",4600,58000,53000,5500,71000,61000
4,82 ,SCL,R0 ,"SAN JOSE, JCT. RTE. 101",0,0,0,4900,57000,56000
4,113 ,SOL, 21.24 ,"DIXON, WEST JCT. RTE. 80",1400,19200,18600,1450,20000,19400
4,101 ,SCL,R28.609 ,"SAN JOSE, JCT. RTE. 82 NORTH",7400,106000,100000,9300,136000,128000
5,152 ,SCR,T0.31 ,"WATSONVILLE, JCT. RTE. 1",0,0,0,2400,28500,27000
3,32 ,BUT, 11.704 ,BRUCE RD,1300,13900,12900,870,10100,8100
5,1 ,SCR,R2.683 ,JCT. RTE. 152,2700,35500,30000,4600,58000,53000
5,1 ,MON,R88.638 ,NEPONSET RD INTERCHANGE (DEL MONTE BLVD),4900,51000,46000,4100,49500,45000
5,1 ,SCR,R2.269 ,"WATSONVILLE, HARKINS SLOUGH RD OVERCROSSING",3500,46500,39000,2700,35500,30000
5,1 ,MON, 46.595 ,BIG SUR RIVER BRIDGE,670,5700,3800,670,5700,3800
4,580 ,ALA, 13.219 ,"LIVERMORE, PORTOLA AVE",11300,173000,163000,12300,193000,182000
3,45 ,YOL, 5.8 ,COUNTY RD P98 A,120,1000,640,100,1150,880
4,4 ,CC,R28.94 ,"ANTIOCH, HILLCREST AVE",6700,98000,94000,5700,82000,79000
3,5 ,YOL,R9.411 ,"COUNTY RD 99, WEST ST INTERCHANGE",3350,37000,33500,3050,35000,27500
4,130 ,SCL, 6.06 ,CLAYTON RD,90,1050,910,60,680,600
5,1 ,MON, 96.101 ,"MOSS LANDING, DOLAN RD",3550,35500,30500,4150,42000,36000
5,1 ,MON,R89.185 ,"SALINAS RIVER BRIDGE, CASTROVILLE, SOUTH",4100,49500,45000,3650,47500,45000
4,85 ,SCL, 0.79 ,"SAN JOSE, GREAT OAKS BLVD CONNECTION",5600,67000,66000,6900,83000,81000
5,1 ,MON, 94.4 ,MOLERA RD,3550,36000,30500,3550,35500,30500
3,113 ,YOL, 18.66 ,COUNTY RD P13,290,3600,3150,260,3050,2750
5,1 ,SCR,R0.716 ,JCT. RTE. 129,3350,41000,35000,3500,46500,39000
5,129 ,SCR,L0 ,JCT. RTE. 1,0,0,0,1700,21000,20000
5,129 ,SCR, 0 ,MAIN ST,0,0,0,2950,32500,26000
4,580 ,ALA, 12.53 ,NORTH LIVERMORE AVE INTERCHANGE,11000,167000,158000,11300,173000,163000
5,1 ,MON,R102.031 ,MONTERY/SANTA CRUZ COUNTY LINE,3350,41000,35000,0,0,0
5,1 ,SCR,R0 ,MONTERY/SANTA CRUZ COUNTY LINE,0,0,0,3350,41000,35000
4,85 ,SCL, 0.181 ,"SAN JOSE, BERNAL RD",4200,50000,49000,5600,67000,66000
5,1 ,MON,R90.388 ,MOLERA/NASHUA RDS INTERCHANGE,3650,47500,45000,4900,55000,47000
5,1 ,MON, 99.92 ,JENSEN RD,4150,42000,36000,3650,39500,34000
5,1 ,MON,T101.04 ,SALINAS/PAJARO RDS,3650,39500,34000,3350,40500,35000
4,113 ,SOL,R21.653L,EAST JCT RTE 80 SB,1450,20000,19400,2150,19800,18400
4,101 ,SCL,R26.78 ,"SAN JOSE, JCT. RTE. 85, BERNAL",9400,133000,125000,7400,106000,100000
4,80 ,SOL, 42.67 ,JCT. RTE. 113 NORTH,9500,128000,121000,9800,132000,125000
4,113 ,SOL,R22.45 ,SOLANO YOLO COUNTY LINE (PUTAH CREEK BR),4700,42500,39500,0,0,0
3,113 ,YOL,R0 ,SOLANO YOLO COUNTY LINE (PUTAH CREEK BR),0,0,0,3800,41000,39000
3,113 ,YOL,R0.42 ,HUTCHINSON DR INTERCHANGE,3700,39500,37500,3700,39500,37500
5,156 ,MON,R0.167 ,JCT. RTE. 1,0,0,0,3400,36500,32000
3,113 ,YOL,R1.082 ,"DAVIS, RUSSELL BLVD",3700,39500,37500,3800,39000,32500
3,113 ,YOL,R2.082 ,COUNTY RD 31 INTERCHANGE,3800,39000,32500,2550,27500,23100
3,113 ,YOL,R4.105 ,COUNTY RD 29,2550,27500,23100,2550,26000,24600
3,113 ,YOL,R6.114 ,COUNTY RD 27,2550,26000,24600,2300,25000,23700
5,1 ,MON,R90.979 ,"CASTROVILLE, JCT. RTE. 156 WEST",4900,55000,47000,3450,35500,30500
5,1 ,MON,T92.213 ,"CASTROVILLE, JCT. RTE. 183",1800,18900,16200,3550,36000,30500
5,183 ,MON, 9.98 ,"NORTH, CASTROVILLE, JCT. RTE. 1",1300,12800,11500,0,0,0
3,113 ,YOL, 12.33 ,COUNTY RD P18C,660,7100,6600,380,3900,3700
3,113 ,YOL, 14.089 ,COUNTY RD P100,380,3900,3700,290,3600,3150
3,5 ,YOL,R8.262 ,"WOODLAND, JCT. RTE. 113 NORTH, EAST ST",3000,37000,33500,3350,37000,33500
4,85 ,SCL, 0 ,"SAN JOSE, JCT. RTE. 101",0,0,0,4200,50000,49000
5,152 ,SCR,T2.5 ,"WATSONVILLE, FREEDOM BLVD",4000,32500,31000,2750,23900,23000
3,113 ,YOL,R7.666 ,COUNTY RD 25,2300,25000,23700,1950,23300,21500
5,152 ,SCR,T2.803 ,"WATSONVILLE, MAIN ST AT EAST LAKE ST",2750,23900,23000,2950,26500,24500
5,152 ,SCR,T2.929 ,"WATSONVILLE, ON EAST LAKE ST AT MAIN ST",2950,26500,24500,1100,9700,8800
5,152 ,SCR,T2.929L,"WATSONVILLE, ON EAST LAKE ST AT MAIN ST",930,8400,6500,930,8500,7600
5,68 ,MON, 11.221 ,LAURELES GRADE RD,2250,23400,22100,2600,25500,23400
3,20 ,SUT, 9.176 ,ACACIA AVE,740,8100,7600,870,9800,9300
5,152 ,SCR,T3.273R,EAST BEACH ST AT LINCOLN,930,8400,7600,930,8400,7600
4,160 ,CC, 0 ,"ANTIOCH, JCT. RTE. 4 EAST",0,0,0,890,12400,11400
5,152 ,SCR, 0.38 ,"WATSONVILLE, ON EAST LAKE ST AT LINCOLN ST",1150,10800,9800,1600,15700,13900
5,183 ,MON, 9.006 ,"CASTROVILLE, JCT. RTE. 156",1900,24600,22400,1300,12800,11500
5,156 ,MON,R1.109 ,JCT. RTE. 183,3400,36500,32000,0,0,0
4,160 ,CC, 0.486 ,WILBUR AVE,890,12400,11400,1150,14800,13600
3,113 ,YOL,R9.228 ,GIBSON RD,1950,23300,21500,1700,16400,15300
4,160 ,CC, 1.327 ,CONTRA COSTA/SACRAMENTO COUNTY LINE,1150,14800,13600,0,0,0
3,160 ,SAC,L0 ,CONTRA COSTA/SACRAMENTO COUNTY LINE,0,0,0,1350,14800,13600
3,113 ,YOL,R10.218 ,"WOODLAND, MAIN ST",1700,16400,15300,670,6800,6500
3,113 ,YOL,R10.72 ,JCT. RTE. 5,670,6800,6500,670,6800,6500
3,5 ,YOL,R7.086 ,"WOODLAND, JCT. RTE. 113",2700,37000,32000,3000,37000,33500
5,152 ,SCR, 0.714 ,BECK AVE,1600,15700,13900,1800,17000,15000
5,129 ,SCR, 0.54 ,"WATSONVILLE, BLACKBURN ST",2250,26500,20700,1100,13800,11800
3,162 ,BUT, 6.66 ,RICHVALE SOUTH HWY,90,1100,930,90,1100,930
3,5 ,YOL,R6.51 ,"WOODLAND, EAST MAIN ST",4000,45500,44000,2700,37000,32000
3,99 ,BUT, 26.04 ,NEAL HWY,2600,28500,26000,2350,26000,24000
5,152 ,SCR,R1.995 ,HOLOHAN/COLLEGE RDS,1300,15500,15000,1200,15600,12600
4,580 ,ALA, 10.689 ,FIRST ST,10900,169000,159000,11000,167000,158000
5,183 ,MON,R7.651 ,ESPINOSA RD,1700,17400,16000,1900,18600,16900
4,80 ,SOL,R44.72 ,SOLANO/YOLO COUNTY LINE,9800,132000,125000,0,0,0
3,80 ,YOL, 0 ,SOLANO/YOLO COUNTY LINE,0,0,0,9800,132000,125000
3,32 ,BUT, 15.211 ,"CHICO, HUMBOLT RD",870,10100,8100,420,3950,3500
3,80 ,YOL, 0.237 ,RICHARDS BLVD,9800,131000,125000,11000,131000,120000
5,129 ,SCR, 1.4 ,LAKEVIEW RD,1100,13800,11800,1350,14700,12000
4,4 ,CC,T32.761 ,OAKLEY RD,1950,23600,22800,1750,21400,20600
3,5 ,YOL, 5.53 ,COUNTY RD 102,4600,54000,51000,4000,45500,44000
5,152 ,SCR, 3.69 ,CARLTON/CASSERLY RD,890,11000,8900,780,9600,7000
3,113 ,YOL,M21.2 ,COUNTY RD 102,260,3050,2750,830,8900,8300
3,80 ,YOL, 0.84 ,"DAVIS, OLIVE AVE (WESTBOUND OFF TO DAVIS)",11000,131000,120000,11000,132000,122000
3,45 ,YOL, 0.27 ,COUNTY RD 108,130,1200,860,120,1000,640
4,580 ,ALA, 9.683 ,VASCO RD INTERCHANGE,9200,142000,133000,10900,169000,159000
4,130 ,SCL, 11.23 ,QUIMBY RD,30,300,270,20,250,220
5,68 ,MON, 13.33 ,SAN BENANCIO RD,2600,25500,23400,2650,28500,25900
3,45 ,YOL, 0 ,"KNIGHTS LANDING, JCT. RTE. 113",0,0,0,130,1200,860
3,113 ,YOL, 21.9 ,"KNIGHTS LANDING, JCT. RTE. 45 NORTH",830,8900,8300,720,9100,8200
3,113 ,YOL, 22.076 ,YOLO/SUTTER COUNTY LINE,720,9100,8200,0,0,0
3,113 ,SUT, 0 ,YOLO/SUTTER COUNTY LINE,0,0,0,720,8000,7400
3,113 ,SUT, 2.79 ,KNIGHTS RD,720,8000,7400,720,8000,7400
2,89 ,SHA, 43.345 ,SHASTA/SISKIYOU COUNTY LINE,330,3150,1850,0,0,0
